video_id, title,url, is_japanese_caption, has_checked_caption
-p2lhxUqMMQ,Cheng I Sao - Pirate Queen - Extra History,https://www.youtube.com/watch?v=-p2lhxUqMMQ,true,true,
IQFFsCbEJQo,♫ Khosrau Anushirawan: Immortal Soul - Sean and Dean Kiner - Extra History Music,https://www.youtube.com/watch?v=IQFFsCbEJQo,false,true,
U66AB7hsqt8,Khosrau Anushirawan - Lies - Extra History,https://www.youtube.com/watch?v=U66AB7hsqt8,false,true,
xqJBibhR07w,Cuban Missile Crisis - The Failed Checkmate - Extra History - #1,https://www.youtube.com/watch?v=xqJBibhR07w,false,true,
3cVTVF6ioaY,Genghis Khan - Temüjin the Child - Extra History - #1,https://www.youtube.com/watch?v=3cVTVF6ioaY,false,true,
QQT4Dt82Kz0,Cuban Missile Crisis - Eyeball to Eyeball - Extra History - #2,https://www.youtube.com/watch?v=QQT4Dt82Kz0,false,true,
61NZrJevZwI,Genghis Khan - The Rivalry of Blood Brothers - Extra History - #2,https://www.youtube.com/watch?v=61NZrJevZwI,false,true,
-Ox9wIZeZYg,Cuban Missile Crisis - Black Saturday - Extra History - #3,https://www.youtube.com/watch?v=-Ox9wIZeZYg,false,true,
IvUDNSfSQdU,Genghis Khan - The Debut of Temüjin Khan - Extra History - #3,https://www.youtube.com/watch?v=IvUDNSfSQdU,false,true,
vmYcxEOBk_8,Genghis Khan - Khan of All Mongols - Extra History - #4,https://www.youtube.com/watch?v=vmYcxEOBk_8,false,true,
FPYnY_TgQDA,Genghis Khan - Beginnings of the Great Mongol Nation - Extra History - #5,https://www.youtube.com/watch?v=FPYnY_TgQDA,false,true,
aKQ-djCmsrQ,Genghis Khan - The Final Conquering Years - Extra History - #6,https://www.youtube.com/watch?v=aKQ-djCmsrQ,false,true,
flaRyx90YJo,♫ Genghis Khan: The Infinite Steppe - Sean and Dean Kiner - Extra History Music,https://www.youtube.com/watch?v=flaRyx90YJo,false,true,
rSg5Lx5RqUA,Genghis Khan - Lies - Extra History,https://www.youtube.com/watch?v=rSg5Lx5RqUA,false,true,
_K6P3T0NIjo,The Danelaw - Alfred vs. Guthrum - Extra History - #1,https://www.youtube.com/watch?v=_K6P3T0NIjo,true,true,
8-fwdc3OSaU,The Triangle Shirtwaist Fire - Horror in Manhattan - Extra History,https://www.youtube.com/watch?v=8-fwdc3OSaU,false,true,
MvM3wPGAUjE,The Danelaw - The Fall of Eric Bloodaxe - Extra History - #2,https://www.youtube.com/watch?v=MvM3wPGAUjE,true,true,
UkayShPilkw,The Empire of Mali - The Twang of a Bow - Extra History - #1,https://www.youtube.com/watch?v=UkayShPilkw,true,true,
YPytwp5ll9g,The Empire of Mali - An Empire of Trade and Faith - Extra History - #2,https://www.youtube.com/watch?v=YPytwp5ll9g,true,true,
4-Un2xx6Pzo,The Empire of Mali - Mansa Musa - Extra History - #3,https://www.youtube.com/watch?v=4-Un2xx6Pzo,true,true,
lkTF0TGBDNc,The Empire of Mali - The Cracks Begin to Show - Extra History - #4,https://www.youtube.com/watch?v=lkTF0TGBDNc,true,true,
Mi79VdOCXGc,The Empire of Mali - The Final Bloody Act - Extra History - #5,https://www.youtube.com/watch?v=Mi79VdOCXGc,true,true,
-DWZUvDleSQ,The Empire of Mali - Lies - Extra History,https://www.youtube.com/watch?v=-DWZUvDleSQ,false,true,
zAeKkS-e3WE,♫ The Empire of Mali: Wealth Beyond Dreams - Sean and Dean Kiner - Extra History Music,https://www.youtube.com/watch?v=zAeKkS-e3WE,false,true,
nkvVR-sKJT8,The History of Non-Euclidean Geometry - Sacred Geometry - Extra History - #1,https://www.youtube.com/watch?v=nkvVR-sKJT8,false,true,
vUWKMo5scKY,The History of Non-Euclidean Geometry - The Great Quest - Extra History - #2,https://www.youtube.com/watch?v=vUWKMo5scKY,false,true,
FwitONWEgsk,Thermopylae - The Hellenic Alliance - Extra History - #1,https://www.youtube.com/watch?v=FwitONWEgsk,true,true,
H74AayZkpXg,The History of Non-Euclidean Geometry - Squaring the Circle - Extra History - #3,https://www.youtube.com/watch?v=H74AayZkpXg,false,true,
Fvd9vxyCgCA,Thermopylae - East vs. West - Extra History - #2,https://www.youtube.com/watch?v=Fvd9vxyCgCA,true,true,
i5goUkT1irw,The History of Non-Euclidean Geometry - A Most Terrible Possibility - Extra History - #4,https://www.youtube.com/watch?v=i5goUkT1irw,false,true,
RJHi7xJV7QY,The History of Non-Euclidean Geometry - The World We Know - Extra History - #5,https://www.youtube.com/watch?v=RJHi7xJV7QY,false,true,
icpzi9sX_58,History of Non-Euclidean Geometry - Lies - Extra History - #6,https://www.youtube.com/watch?v=icpzi9sX_58,false,true,
jZtt0xCuw4o,♫ History of Non-Euclidean Geometry: Postulate 5 - Sean and Dean Kiner - Extra History Music,https://www.youtube.com/watch?v=jZtt0xCuw4o,false,true,
XQ9WX4qVxEo,The 1918 Flu Pandemic - Emergence - Extra History - #1,https://www.youtube.com/watch?v=XQ9WX4qVxEo,true,true,
Gt-VQGNiSWU,The 1918 Flu Pandemic - Trench Fever - Extra History - #2,https://www.youtube.com/watch?v=Gt-VQGNiSWU,true,true,
RHlYBBZL_y8,The 1918 Flu Pandemic - Order More Coffins - Extra History - #3,https://www.youtube.com/watch?v=RHlYBBZL_y8,true,true,
reYKBgdrZsM,Pellagra - A Medical Mystery - Extra History,https://www.youtube.com/watch?v=reYKBgdrZsM,true,true,
dHGz4QvDVlM,The 1918 Flu Pandemic - Fighting the Ghost - Extra History - #4,https://www.youtube.com/watch?v=dHGz4QvDVlM,true,true,
QSxaojFNAsU,The 1918 Flu Pandemic - Leviathan - Extra History - #5,https://www.youtube.com/watch?v=QSxaojFNAsU,true,true,
NSLKFwXBdbg,The 1918 Flu Pandemic - The Forgotten Plague - Extra History - #6,https://www.youtube.com/watch?v=NSLKFwXBdbg,true,true,
5FAA-rhA2Qo,♫ 1918 Flu Pandemic: The Cytokine Storm - Tiffany Román - Extra History,https://www.youtube.com/watch?v=5FAA-rhA2Qo,false,true,
fyyes_IMNoo,The 1918 Flu Pandemic - Lies - Extra History,https://www.youtube.com/watch?v=fyyes_IMNoo,false,true,
n4zGw2OewIk,Kingdom of Majapahit - An Empire of Water - Extra History - #1,https://www.youtube.com/watch?v=n4zGw2OewIk,false,true,
y9qi1Ge3ThY,Battle of Saipan - Steel and Coral - Extra History - #1,https://www.youtube.com/watch?v=y9qi1Ge3ThY,true,true,
dDvuXO9REMM,Battle of Saipan - Suicide Island - Extra History - #2,https://www.youtube.com/watch?v=dDvuXO9REMM,true,true,
bZKHATDgPO0,Kingdom of Majapahit - Wrath of the Khan - Extra History - #2,https://www.youtube.com/watch?v=bZKHATDgPO0,false,true,
iol5936dZho,Quantum Computing - The Foundation of Everything - Extra History - #1,https://www.youtube.com/watch?v=iol5936dZho,false,true,
WOw9feCjpME,Kingdom of Majapahit - Master of Intrigue - Extra History - #3,https://www.youtube.com/watch?v=WOw9feCjpME,true,true,
2i02SQ5SFaU,Quantum Computing - Electron Boogaloo - Extra History - #2,https://www.youtube.com/watch?v=2i02SQ5SFaU,false,true,
k_7lo61DkBM,Kingdom of Majapahit - The Golden Reign - Extra History - #4,https://www.youtube.com/watch?v=k_7lo61DkBM,false,true,
8PUi0I02Mdc,Quantum Computing - The Einstein-Bohr Debates - Extra History - #3,https://www.youtube.com/watch?v=8PUi0I02Mdc,false,true,
1gGoSOpf34E,Kingdom of Majapahit - Changing Winds - Extra History - #5,https://www.youtube.com/watch?v=1gGoSOpf34E,false,true,
sITpTx5GL-w,Quantum Computing - Spooky Action at a Distance - Extra History - #4,https://www.youtube.com/watch?v=sITpTx5GL-w,false,true,
6QaBYLAOaSY,Julie d'Aubigny - Duelist Singer Radical - Extra History,https://www.youtube.com/watch?v=6QaBYLAOaSY,false,true,
LsxJmHS0cc8,Quantum Computing - Decoherence - Extra History - #5,https://www.youtube.com/watch?v=LsxJmHS0cc8,false,true,
v826Hrhupww,Kingdom of Majapahit - Lies - Extra History,https://www.youtube.com/watch?v=v826Hrhupww,false,true,
Zw5Memcq0Mo,♫ Kingdom of Majapahit: Candhi Ayu - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=Zw5Memcq0Mo,false,true,
HWxhQKo3Vh4,Quantum Computing - The World of the Future - Extra History - #6,https://www.youtube.com/watch?v=HWxhQKo3Vh4,false,true,
sxItyrp55g8,Viking Expansion - The Serpent-Riders - Extra History - #1,https://www.youtube.com/watch?v=sxItyrp55g8,false,true,
TSr3O9juwt4,♫ Quantum Computing: Subatomic Fugue - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=TSr3O9juwt4,false,true,
IOnjG7ocZmI,Viking Expansion - Rollo the Walker - Extra History - #2,https://www.youtube.com/watch?v=IOnjG7ocZmI,false,true,
ms3-rhnbw9U,Viking Expansion - Ireland - Extra History - #3,https://www.youtube.com/watch?v=ms3-rhnbw9U,false,true,
fhz4Fe25rik,Viking Expansion - The Lands of the Rus - Extra History - #4,https://www.youtube.com/watch?v=fhz4Fe25rik,false,true,
I47vCycUSW4,Defense of Poland - The Battle of the Border - Extra History - #1,https://www.youtube.com/watch?v=I47vCycUSW4,true,true,
kTB8131aGJo,Viking Expansion - A Song of Ice and Greenland - Extra History - #5,https://www.youtube.com/watch?v=kTB8131aGJo,false,true,
20fFU_OqB0M,Defense of Poland - Under Siege - Extra History - #2,https://www.youtube.com/watch?v=20fFU_OqB0M,true,true,
SITsfX15jw0,Viking Expansion - Wine Land - Extra History - #6,https://www.youtube.com/watch?v=SITsfX15jw0,false,true,
rAI4zRaNO3I,Viking Expansion - Lies - Extra History,https://www.youtube.com/watch?v=rAI4zRaNO3I,false,true,
X5DitVQ8DRw,♫ Viking Expansion: March of the Northmen - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=X5DitVQ8DRw,false,true,
01vuhp5WgXM,Sun Yat-sen - A Killing in Hong Kong - Extra History - #1,https://www.youtube.com/watch?v=01vuhp5WgXM,false,true,
bt1TZHXkQ4Y,Sun Yat-sen - A Kidnapping in London - Extra History - #2,https://www.youtube.com/watch?v=bt1TZHXkQ4Y,false,true,
uOIdiZ2zjUU,Sun Yat-sen - An Army in Exile - Extra History - #3,https://www.youtube.com/watch?v=uOIdiZ2zjUU,false,true,
ibj1IZ-w60s,Sun Yat-sen - A Bombing in Wuchang - Extra History - #4,https://www.youtube.com/watch?v=ibj1IZ-w60s,false,true,
2iWELGVrJKE,Sun Yat-sen - A Dream of China - Extra History - #5,https://www.youtube.com/watch?v=2iWELGVrJKE,false,true,
XP-WXLsnMjY,Curing Tuberculosis - The Hero Koch - Extra History - #1,https://www.youtube.com/watch?v=XP-WXLsnMjY,true,true,
KwD-1rW254g,Jane Austen - Sarcasm and Subversion - Extra History,https://www.youtube.com/watch?v=KwD-1rW254g,false,true,
hBgUWnGtxt4,Tuberculosis - A Ten-Thousand Year Battle - Extra History - #2,https://www.youtube.com/watch?v=hBgUWnGtxt4,false,true,
9ZMU4VT2amo,Sun Yat-sen - Lies - Extra History,https://www.youtube.com/watch?v=9ZMU4VT2amo,false,true,
A5WprbUNm44,♫ Sun Yat-sen: Across the Pacific - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=A5WprbUNm44,false,true,
gAnT21xGdSk,Irish Potato Famine - Isle of Blight - Extra History - #1,https://www.youtube.com/watch?v=gAnT21xGdSk,false,true,
E4Dc0ltgf3I,Irish Potato Famine - The Corn Laws - Extra History - #2,https://www.youtube.com/watch?v=E4Dc0ltgf3I,false,true,
6DP8INm09nY,Irish Potato Famine - Black '47 - Extra History - #3,https://www.youtube.com/watch?v=6DP8INm09nY,false,true,
csNlKTRJiS0,Irish Potato Famine - The American Wake - Extra History - #4,https://www.youtube.com/watch?v=csNlKTRJiS0,false,true,
iLlNAwyUFBs,Irish Potato Famine - The Young and the Old - Extra History - #5,https://www.youtube.com/watch?v=iLlNAwyUFBs,false,true,
qpK9qe0a-WI,The Boston Massacre - Snow and Gunpowder - Extra History,https://www.youtube.com/watch?v=qpK9qe0a-WI,false,true,
q3cE_pQhBOU,Irish Potato Famine - Lies - Extra History,https://www.youtube.com/watch?v=q3cE_pQhBOU,false,true,
nzuygbp6toA,♫ Irish Potato Famine: A Warmer Place - Rowan's Jig - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=nzuygbp6toA,false,true,
MxZ9coEkd-U,Siege of Vienna - Opening Bombardment - Extra History - #1,https://www.youtube.com/watch?v=MxZ9coEkd-U,false,true,
XxOufHD_Nxw,Siege of Vienna - Tunnel War - Extra History - #2,https://www.youtube.com/watch?v=XxOufHD_Nxw,false,true,
-CouQMh_PUo,Siege of Vienna - Charge of the Winged Hussars - Extra History - #3,https://www.youtube.com/watch?v=-CouQMh_PUo,false,true,
EBbYxLmCO6c,Queen Nzinga - Rise of a Legend - Extra History - #1,https://www.youtube.com/watch?v=EBbYxLmCO6c,false,true,
eCQU5FC7ht0,Queen Nzinga - The Double Queen - Extra History - #2,https://www.youtube.com/watch?v=eCQU5FC7ht0,false,true,
hu7bdq-alRo,The Three Kingdoms - Yellow Turban Rebellion - Extra History - #1,https://www.youtube.com/watch?v=hu7bdq-alRo,false,true,
xTQ0qdFhGkQ,U.S. Civil War - Surprising Soldiers - Extra History,https://www.youtube.com/watch?v=xTQ0qdFhGkQ,false,true,
HRXIbouYVck,The Three Kingdoms - The Battle of Guandu - Extra History - #2,https://www.youtube.com/watch?v=HRXIbouYVck,false,true,
gpXu5AeNVXc,Siege of Vienna & Queen Nzinga - Lies - Extra History,https://www.youtube.com/watch?v=gpXu5AeNVXc,false,true,
jQ_HV57cgbg,♫ Siege of Vienna: A Distant Enemy Approaches - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=jQ_HV57cgbg,false,true,
N94H6F0WObc,♫ Queen Nzinga: A New Ruler - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=N94H6F0WObc,false,true,
i0NXWfCLIfI,History of England - The 100 Years War - Extra History - #1,https://www.youtube.com/watch?v=i0NXWfCLIfI,false,true,
w5K2K-S013U,History of England - Fire and Swords - Extra History - #2,https://www.youtube.com/watch?v=w5K2K-S013U,false,true,
JWuxh-e87dg,History of England - The Devastation of France - Extra History - #3,https://www.youtube.com/watch?v=JWuxh-e87dg,false,true,
B7ENUtP_22g,History of England - Ashes - Extra History - #4,https://www.youtube.com/watch?v=B7ENUtP_22g,false,true,
mUgMlZU9TSw,History of England - Agincourt - Extra History - #5,https://www.youtube.com/watch?v=mUgMlZU9TSw,false,true,
SuidVI9ENN8,History of England - A New Future - Extra History - #6,https://www.youtube.com/watch?v=SuidVI9ENN8,false,true,
4XFVzpJxgUk,Joan of Arc - The Mad King - Extra History - #1,https://www.youtube.com/watch?v=4XFVzpJxgUk,false,true,
ZphBpO5qUkg,Joan of Arc - Angels and Demons - Extra History - #2,https://www.youtube.com/watch?v=ZphBpO5qUkg,false,true,
WQZimRmHEuw,Joan of Arc - The Maid of Orleans - Extra History - #3,https://www.youtube.com/watch?v=WQZimRmHEuw,false,true,
JuuYBVsg_Hg,Joan of Arc - Thy Kingdom Come - Extra History - #4,https://www.youtube.com/watch?v=JuuYBVsg_Hg,false,true,
9BjIYKq4CVk,The Warsaw Uprising - The Unstoppable Spirit of the Polish Resistance - Extra History,https://www.youtube.com/watch?v=9BjIYKq4CVk,false,true,
C12SCeVmGAw,Joan of Arc - Heroine or Heretic? - Extra History - #5,https://www.youtube.com/watch?v=C12SCeVmGAw,false,true,
6WkjHyKHyX4,Hogs in History - Creator and Destroyer - Extra History,https://www.youtube.com/watch?v=6WkjHyKHyX4,true,true,
Brnoj4CCGG0,Joan of Arc - Lies - Extra History,https://www.youtube.com/watch?v=Brnoj4CCGG0,false,true,
IkC5lzNbNdk,♫ Joan of Arc: Visions of a Martyr - Tiffany Román - Extra History Music,https://www.youtube.com/watch?v=IkC5lzNbNdk,false,true,
I-9z_Jc81fw,The Inca Empire - Out of Thin Air - Extra History - #1,https://www.youtube.com/watch?v=I-9z_Jc81fw,false,true,
y2JiCR3djFI,The Inca Empire - Earth-Shaker - Extra History - #2,https://www.youtube.com/watch?v=y2JiCR3djFI,false,true,
5D8mIYp1Qnc,The Inca Empire - Life of a Dead Emperor - Extra History - #3,https://www.youtube.com/watch?v=5D8mIYp1Qnc,false,true,
DaVQA6cUQ9Q,The Inca Empire - Andean Apocalypse - Extra History - #4,https://www.youtube.com/watch?v=DaVQA6cUQ9Q,false,true,
tlkLbJCtR2k,History of Dentistry - Demons and Tooth Worms - Extra History - #1,https://www.youtube.com/watch?v=tlkLbJCtR2k,false,true,
zHGWIKnCDtE,The Inca Empire - A God Taken Hostage - Extra History - #5,https://www.youtube.com/watch?v=zHGWIKnCDtE,false,true,
x9B19RmsgCo,History of Dentistry - An End To Pain - Extra History - #2,https://www.youtube.com/watch?v=x9B19RmsgCo,false,true,
jRmzmYmMTKk,Charles Darwin - The Voyage of the Beagle - Extra History,https://www.youtube.com/watch?v=jRmzmYmMTKk,false,true,
e96B2arsdkc,Inca Empire - Lies - Extra History,https://www.youtube.com/watch?v=e96B2arsdkc,false,true,
NClb6b3A3Vk,♫ Inca Empire - City of Cuzco - Extra History Music,https://www.youtube.com/watch?v=NClb6b3A3Vk,false,true,
oumxCLy_N9k,Building Angkor - Monsoon Metropolis - Extra History - #1,https://www.youtube.com/watch?v=oumxCLy_N9k,false,true,
pxbW_L9O7Rg,Building Angkor - Temple City - Extra History - #2,https://www.youtube.com/watch?v=pxbW_L9O7Rg,false,true,
BQeuakxNg94,Building Angkor - A Clash of Gods - Extra History - #3,https://www.youtube.com/watch?v=BQeuakxNg94,false,true,
P6JARo6bgpY,History of Space Travel - Looking to the Stars - Extra History - #1,https://www.youtube.com/watch?v=P6JARo6bgpY,false,true,
JL1yTXZyPd8,Building Angkor - A Drowning City - Extra History - #4,https://www.youtube.com/watch?v=JL1yTXZyPd8,false,true,
VB7f2BVPrvA,History of Space Travel - Revolutions - Extra History - #2,https://www.youtube.com/watch?v=VB7f2BVPrvA,false,true,
xHmHW7lL1iM,Building Angkor - The Lost City - Extra History - #5,https://www.youtube.com/watch?v=xHmHW7lL1iM,false,true,
KgdiYvcOi_w,The Berlin Wall - A Street Party With Sledgehammers - Extra History,https://www.youtube.com/watch?v=KgdiYvcOi_w,false,true,
YT1q0hS9yKo,History of Space Travel - Kill Devil to V-2 - Extra History - #3,https://www.youtube.com/watch?v=YT1q0hS9yKo,false,true,
wKSqgLQNIeQ,Akhenaten - A Pharaoh Obsessed - Extra History,https://www.youtube.com/watch?v=wKSqgLQNIeQ,false,true,
dDH3TN5xdyY,Angkor Wat - Lies - Extra History,https://www.youtube.com/watch?v=dDH3TN5xdyY,false,true,
OHer7biS1G0,♫ Building Angkor Wat - Nokor Thom - Extra History Music,https://www.youtube.com/watch?v=OHer7biS1G0,false,true,
WjgpEr6majo,History of Space Travel - Red Star - Extra History - #4,https://www.youtube.com/watch?v=WjgpEr6majo,false,true,
XvMQY_y4qx8,Policing London - The Thief-Taker General - Extra History - #1,https://www.youtube.com/watch?v=XvMQY_y4qx8,false,true,
WNrhPOCZFwQ,History of Space Travel - One Small Step - Extra History - #5,https://www.youtube.com/watch?v=WNrhPOCZFwQ,false,true,
h9siL4CWTe4,Policing London - The Fall of Jonathan Wild - Extra History - #2,https://www.youtube.com/watch?v=h9siL4CWTe4,false,true,
i2CwEBaLU8U,History of Space Travel - Guided by Starlight - Extra History - #6,https://www.youtube.com/watch?v=i2CwEBaLU8U,false,true,
H5l75BSJZo8,Policing London - The Bow Street Runners - Extra History - #3,https://www.youtube.com/watch?v=H5l75BSJZo8,false,true,
Ke6tT3_QTuM,History of Vaccines - Killing Smallpox - Extra History,https://www.youtube.com/watch?v=Ke6tT3_QTuM,false,true,
3Y3H42_8LZU,Policing London - His Majesty King Mob - Extra History - #4,https://www.youtube.com/watch?v=3Y3H42_8LZU,false,true,
qprhL2Jh2Ds,Policing London - Scotland Yard at Last - Extra History - #5,https://www.youtube.com/watch?v=qprhL2Jh2Ds,false,true,
Kb2tSF5_vpc,Allan Pinkerton - The Knights of Capitalism - Extra History,https://www.youtube.com/watch?v=Kb2tSF5_vpc,false,true,
Z8zj6TQUi5U,Policing London - Lies - Extra History,https://www.youtube.com/watch?v=Z8zj6TQUi5U,false,true,
EO_16t_Fe5s,♫ Policing London - Alleyways & Truncheons - Extra History Music,https://www.youtube.com/watch?v=EO_16t_Fe5s,false,true,
tYGS8Ll5mw4,The Haitian Revolution - The Slave Society - Extra History - #1,https://www.youtube.com/watch?v=tYGS8Ll5mw4,false,true,
B-MV8gTNoC0,The Haitian Revolution - The Long Fuse - Extra History - #2,https://www.youtube.com/watch?v=B-MV8gTNoC0,false,true,
rqyygI_9DN8,The Haitian Revolution - Fire and Freedom - Extra History - #3,https://www.youtube.com/watch?v=rqyygI_9DN8,false,true,
KfLskhmVd7k,The Haitian Revolution - Liberation - Extra History - #4,https://www.youtube.com/watch?v=KfLskhmVd7k,false,true,
Yjerh4HM6Ro,The Haitian Revolution - The War of Knives - Extra History - #5,https://www.youtube.com/watch?v=Yjerh4HM6Ro,false,true,
MG2cACAKuzM,♫ The Haitian Revolution - Crête-à-Pierrot - Extra History Music,https://www.youtube.com/watch?v=MG2cACAKuzM,false,true,
-z0NqTEtJyg,The Haitian Revolution - Roots of Liberty - Extra History - #6,https://www.youtube.com/watch?v=-z0NqTEtJyg,false,true,
oOeLmULRaco,The Haitian Revolution - Lies - Extra History,https://www.youtube.com/watch?v=oOeLmULRaco,false,true,
TEI0sVYKtg8,Ibn Battuta - The Great Traveler - Extra History - #1,https://www.youtube.com/watch?v=TEI0sVYKtg8,false,true,
7mNXbUAxdVI,Ibn Battuta - Mongols and Mystics - Extra History - #2,https://www.youtube.com/watch?v=7mNXbUAxdVI,false,true,
Ia3WdlvfnBU,Ibn Battuta - The Mad Sultan - Extra History - #3,https://www.youtube.com/watch?v=Ia3WdlvfnBU,false,true,
dqZYZOjRlmA,Ibn Battuta - Escape to China - Extra History - #4,https://www.youtube.com/watch?v=dqZYZOjRlmA,false,true,
sjW8cq57Dl8,Ra Ra Rasputin - April Fools 2020 ;) - Extra History,https://www.youtube.com/watch?v=sjW8cq57Dl8,false,true,
WMlwlHHnMsI,Ibn Battuta - Plague and Homecoming - Extra History - #5,https://www.youtube.com/watch?v=WMlwlHHnMsI,false,true,
RSURd15qfWQ,Ibn Fadlan - A Viking Funeral - Extra History,https://www.youtube.com/watch?v=RSURd15qfWQ,false,true,
krv9J3KZu3I,♫ Ibn Battuta - Battuta's Voyage - Extra History Music,https://www.youtube.com/watch?v=krv9J3KZu3I,false,true,
G9HO75wcoUU,Ibn Battuta - Lies - Extra History,https://www.youtube.com/watch?v=G9HO75wcoUU,false,true,
D2iuUzkKu9k,The 1929 Stock Market Crash - Black Thursday - Extra History,https://www.youtube.com/watch?v=D2iuUzkKu9k,false,true,
f2L6L37GGAY,Dividing the Middle East - The Great Loot - Extra History - #1,https://www.youtube.com/watch?v=f2L6L37GGAY,false,true,
jJCq5p8HCZo,Dividing the Middle East - The Arab Revolt - Extra History - #2,https://www.youtube.com/watch?v=jJCq5p8HCZo,true,true,
0VoV_RQZDls,Dividing the Middle East - Drawing Lines - Extra History - #3,https://www.youtube.com/watch?v=0VoV_RQZDls,false,true,
WU9TrSOnXkU,Dividing the Middle East - Three Kings - Extra History - #4,https://www.youtube.com/watch?v=WU9TrSOnXkU,false,true,
bhi0aUQRoeg,The Field of the Cloth of Gold - Universal Peace - Extra History - #1,https://www.youtube.com/watch?v=bhi0aUQRoeg,false,true,
1zZ1A8sphjA,Dividing the Middle East - Setting the Board - Extra History - #5,https://www.youtube.com/watch?v=1zZ1A8sphjA,false,true,
yWt9N2ZNi3c,The Field of the Cloth of Gold - Royal Frenemies - Extra History - #2,https://www.youtube.com/watch?v=yWt9N2ZNi3c,false,true,
ju8PQcvlq00,The Sacred Band - An Alternative 300 - Extra History,https://www.youtube.com/watch?v=ju8PQcvlq00,false,true,
eNvhTkDkdqA,Dividing the Middle East - Lies - Extra History,https://www.youtube.com/watch?v=eNvhTkDkdqA,false,true,
eUEeg2rI_eg,♫ Dividing the Middle East - Thread of War - Extra History Music,https://www.youtube.com/watch?v=eUEeg2rI_eg,false,true,
Y1suZVUoxCA,Exploring the Pacific - The Great Ocean - Extra History - #1,https://www.youtube.com/watch?v=Y1suZVUoxCA,true,true,
WIDBE33GeCM,Exploring the Pacific - We Know the Way - Extra History - #2,https://www.youtube.com/watch?v=WIDBE33GeCM,true,true,
nc7lXBL9mng,The Burning of Black Wall Street - Tulsa OK - Extra History,https://www.youtube.com/watch?v=nc7lXBL9mng,false,true,
OLrmHn8lOfk,Exploring the Pacific - Founders & Lost Cities - Extra History - #3,https://www.youtube.com/watch?v=OLrmHn8lOfk,false,true,
CqpQE7dFEuM,Exploring the Pacific - Magellan's Mistake - Extra History - #4,https://www.youtube.com/watch?v=CqpQE7dFEuM,false,true,
8XQxOe9XT18,Exploring the Pacific - Farther Than Any Man - Extra History - #5,https://www.youtube.com/watch?v=8XQxOe9XT18,false,true,
aLU1wNntRa0,The Affair of the Diamond Necklace - Marie Antoinette - Extra History,https://www.youtube.com/watch?v=aLU1wNntRa0,false,true,
zT2egl5iTvg,The Trojan War - History vs. Myth - Extra History - #1,https://www.youtube.com/watch?v=zT2egl5iTvg,false,true,
1M0sZZyTdNE,♫ Exploring the Pacific - Pasifika - Extra History Music,https://www.youtube.com/watch?v=1M0sZZyTdNE,false,true,
wdj9cbkvHI4,Exploring the Pacific - LIES - Extra History,https://www.youtube.com/watch?v=wdj9cbkvHI4,false,true,
qNDE113vs28,Rome & The Third Century Crisis - Taking A Stab At It - Extra History - #1,https://www.youtube.com/watch?v=qNDE113vs28,false,true,
LVQZXfgjzEE,The Trojan War - Battles in the Bronze Age - Extra History - #2,https://www.youtube.com/watch?v=LVQZXfgjzEE,false,true,
fyyJbOGI7A0,Third Century Crisis - Enter Aurelian - Extra History - #2,https://www.youtube.com/watch?v=fyyJbOGI7A0,false,true,
lV8u3TS0CRw,Third Century Crisis - Not Diocletian - Extra History - #3,https://www.youtube.com/watch?v=lV8u3TS0CRw,false,true,
gnwKRHBiWb4,Syphilis - The Great Imitator - Extra History - #1,https://www.youtube.com/watch?v=gnwKRHBiWb4,false,true,
vBFVRV5vsp4,Third Century Crisis - The Tetrarchy - Extra History - #4,https://www.youtube.com/watch?v=vBFVRV5vsp4,false,true,
fdjBBGJvem0,Syphilis - The Killer Cure - Extra History - #2,https://www.youtube.com/watch?v=fdjBBGJvem0,false,true,
n2-pPpWC7Is,Third Century Crisis - The Great Persecution - Extra History - #5,https://www.youtube.com/watch?v=n2-pPpWC7Is,false,true,
RV-c62e7g1k,The Harlem Hellfighters - The 369th Infantry - Extra History,https://www.youtube.com/watch?v=RV-c62e7g1k,false,true,
vH65erzQBkY,Bartolomé de las Casas - Changing Your Mind - Extra History,https://www.youtube.com/watch?v=vH65erzQBkY,false,true,
JF9HJ_V7Ia0,♫ Third Century Crisis - Hold the Phalanx! - Extra History Music,https://www.youtube.com/watch?v=JF9HJ_V7Ia0,false,true,
OmmEqC90W7g,Third Century Crisis - Lies - Extra History,https://www.youtube.com/watch?v=OmmEqC90W7g,false,true,
ypswk9-DP9M,Cleopatra - A Drunken Bet - Extra History - #1,https://www.youtube.com/watch?v=ypswk9-DP9M,false,true,
zGSfOOzHBGs,Cleopatra - Hail Caesar! - Extra History - #2,https://www.youtube.com/watch?v=zGSfOOzHBGs,false,true,
Vl1Yvl0U29Y,Cleopatra - Exit Caesar Enter Antony! - Extra History - #3,https://www.youtube.com/watch?v=Vl1Yvl0U29Y,false,true,
